Date,Name,Agg,Detail,ISO3,ISO,COD
2004/07/09,Colombia,Vehicle Accident,Auto,COL,CO,Vehicle Accident - Auto
2004/05/28,Colombia,Homicide,,COL,CO,Homicide
2004/05/28,Colombia,Homicide,,COL,CO,Homicide
2004/05/01,Colombia,Homicide,,COL,CO,Homicide
2004/03/17,Colombia,Vehicle Accident,Auto,COL,CO,Vehicle Accident - Auto
2004/02/14,Colombia,Homicide,,COL,CO,Homicide
2004/01/06,Colombia,Homicide,,COL,CO,Homicide
2003/12/27,Colombia,Homicide,,COL,CO,Homicide
2003/12/12,Colombia,Vehicle Accident,Auto,COL,CO,Vehicle Accident - Auto
2003/10/15,Colombia,Homicide,,COL,CO,Homicide
2003/10/08,Colombia,Unknown,,COL,CO,Unknown
2003/09/22,Colombia,Homicide,,COL,CO,Homicide
2003/09/12,Colombia,Vehicle Accident,Bus,COL,CO,Vehicle Accident - Bus
2003/09/07,Colombia,Vehicle Accident,Auto,COL,CO,Vehicle Accident - Auto
2003/08/19,Colombia,Homicide,,COL,CO,Homicide
2003/08/17,Colombia,Homicide,,COL,CO,Homicide
2003/08/05,Colombia,Homicide,,COL,CO,Homicide
2003/07/29,Colombia,Homicide,,COL,CO,Homicide
2003/07/27,Colombia,Vehicle Accident,Auto,COL,CO,Vehicle Accident - Auto
2003/04/07,Colombia,Air Accident,,COL,CO,Air Accident
2003/03/25,Colombia,Air Accident,,COL,CO,Air Accident
2003/03/25,Colombia,Air Accident,,COL,CO,Air Accident
2003/03/25,Colombia,Air Accident,,COL,CO,Air Accident
2003/02/14,Colombia,Homicide,,COL,CO,Homicide
2003/02/13,Colombia,Terrorist Action,,COL,CO,Terrorist Action
2003/01/27,Colombia,Homicide,,COL,CO,Homicide
2003/01/09,Colombia,Homicide,,COL,CO,Homicide
2002/12/22,Colombia,Homicide,,COL,CO,Homicide
2002/12/13,Colombia,Homicide,,COL,CO,Homicide
2002/11/17,Colombia,Homicide,,COL,CO,Homicide
2010/06/19,"China, People's Republic of",Air Accident,,CHN,CN,Air Accident
2010/06/19,"China, People's Republic of",Air Accident,,CHN,CN,Air Accident
2012/02/12,"Congo, (Congo  Kinshasa)",Air Accident,,COD,CD,Air Accident
2012/02/12,"Congo, (Congo  Kinshasa)",Air Accident,,COD,CD,Air Accident
2008/05/09,"Congo, (Congo  Kinshasa)",Air Accident,,COD,CD,Air Accident
2012/12/22,Costa Rica,Suicide,,CRI,CR,Suicide
2012/12/20,Costa Rica,Vehicle Accident,Auto,CRI,CR,Vehicle Accident - Auto
2012/12/17,Costa Rica,Drowning,,CRI,CR,Drowning
2012/12/15,Costa Rica,Homicide,,CRI,CR,Homicide
2012/12/07,Costa Rica,Other Accident,,CRI,CR,Other Accident
2012/11/22,Costa Rica,Other Accident,,CRI,CR,Other Accident
2012/10/18,Costa Rica,Vehicle Accident,Motorcycle,CRI,CR,Vehicle Accident - Motorcycle
2012/08/11,Costa Rica,Homicide,,CRI,CR,Homicide
2012/07/30,Costa Rica,Suicide,,CRI,CR,Suicide
2012/07/25,Costa Rica,Drowning,,CRI,CR,Drowning
2012/07/02,Costa Rica,Vehicle Accident,Motorcycle,CRI,CR,Vehicle Accident - Motorcycle
2012/06/02,Costa Rica,Vehicle Accident,Auto,CRI,CR,Vehicle Accident - Auto
2012/05/17,Costa Rica,Vehicle Accident,Auto,CRI,CR,Vehicle Accident - Auto
2012/04/29,Costa Rica,Drowning,,CRI,CR,Drowning
2012/04/20,Costa Rica,Suicide,,CRI,CR,Suicide
2012/04/20,Costa Rica,Suicide,,CRI,CR,Suicide
2012/03/30,Costa Rica,Homicide,,CRI,CR,Homicide
2012/03/23,Costa Rica,Suicide,,CRI,CR,Suicide
2012/02/16,Costa Rica,Vehicle Accident,Auto,CRI,CR,Vehicle Accident - Auto
2012/01/27,Costa Rica,Vehicle Accident,Auto,CRI,CR,Vehicle Accident - Auto
2012/01/02,Costa Rica,Drug-Related,,CRI,CR,Drug-Related
2011/12/25,Costa Rica,Drowning,,CRI,CR,Drowning
2011/12/11,Costa Rica,Suicide,,CRI,CR,Suicide
2011/11/03,Costa Rica,Homicide,,CRI,CR,Homicide
2011/10/28,Costa Rica,Drowning,,CRI,CR,Drowning
2011/09/19,Costa Rica,Drowning,,CRI,CR,Drowning
2011/08/15,Costa Rica,Other Accident,,CRI,CR,Other Accident
2011/08/07,Costa Rica,Drug-Related,,CRI,CR,Drug-Related
2011/07/19,Costa Rica,Homicide,,CRI,CR,Homicide
2011/07/19,Costa Rica,Homicide,,CRI,CR,Homicide
2011/07/16,Costa Rica,Drug-Related,,CRI,CR,Drug-Related
2011/07/15,Costa Rica,Vehicle Accident,Auto,CRI,CR,Vehicle Accident - Auto
2011/07/14,Costa Rica,Other Accident,,CRI,CR,Other Accident
2011/07/05,Costa Rica,Drowning,,CRI,CR,Drowning
2011/06/17,Costa Rica,Drowning,,CRI,CR,Drowning
2011/06/02,Costa Rica,Homicide,,CRI,CR,Homicide
2011/05/21,Costa Rica,Suicide,,CRI,CR,Suicide
2011/05/18,Costa Rica,Suicide,,CRI,CR,Suicide
2011/05/14,Costa Rica,Homicide,,CRI,CR,Homicide
2011/05/04,Costa Rica,Drowning,,CRI,CR,Drowning
2011/05/04,Costa Rica,Drowning,,CRI,CR,Drowning
2011/05/04,Costa Rica,Drowning,,CRI,CR,Drowning
2011/05/01,Costa Rica,Homicide,,CRI,CR,Homicide
2011/04/19,Costa Rica,Drug-Related,,CRI,CR,Drug-Related
2011/04/11,Costa Rica,Suicide,,CRI,CR,Suicide
2011/03/27,Costa Rica,Suicide,,CRI,CR,Suicide
2011/02/27,Costa Rica,Drug-Related,,CRI,CR,Drug-Related
2011/01/04,Costa Rica,Drowning,,CRI,CR,Drowning
2010/12/14,Costa Rica,Vehicle Accident,Other,CRI,CR,Vehicle Accident - Other
2010/12/11,Costa Rica,Vehicle Accident,Other,CRI,CR,Vehicle Accident - Other
2010/12/05,Costa Rica,Drowning,,CRI,CR,Drowning
2010/10/21,Costa Rica,Drug-Related,,CRI,CR,Drug-Related
2010/10/21,Costa Rica,Suicide,,CRI,CR,Suicide
2010/09/24,Costa Rica,Other Accident,,CRI,CR,Other Accident
2010/09/23,Costa Rica,Homicide,,CRI,CR,Homicide
2010/09/23,Costa Rica,Homicide,,CRI,CR,Homicide
2010/09/15,Costa Rica,Drug-Related,,CRI,CR,Drug-Related
2010/09/12,Costa Rica,Vehicle Accident,Auto,CRI,CR,Vehicle Accident - Auto
2010/09/09,Costa Rica,Homicide,,CRI,CR,Homicide
2010/09/01,Costa Rica,Drowning,,CRI,CR,Drowning
2010/08/31,Costa Rica,Suicide,,CRI,CR,Suicide
2010/08/14,Costa Rica,Drug-Related,,CRI,CR,Drug-Related
2010/08/06,Costa Rica,Vehicle Accident,Auto,CRI,CR,Vehicle Accident - Auto
2010/07/10,Costa Rica,Suicide,,CRI,CR,Suicide
2010/05/26,Costa Rica,Suicide,,CRI,CR,Suicide
2010/05/13,Costa Rica,Vehicle Accident,Auto,CRI,CR,Vehicle Accident - Auto
2010/05/09,Costa Rica,Drug-Related,,CRI,CR,Drug-Related
2010/04/06,Costa Rica,Drowning,,CRI,CR,Drowning
2010/03/24,Costa Rica,Drowning,,CRI,CR,Drowning
2010/03/13,Costa Rica,Other Accident,,CRI,CR,Other Accident
2010/03/12,Costa Rica,Vehicle Accident,Other,CRI,CR,Vehicle Accident - Other
2010/03/10,Costa Rica,Drug-Related,,CRI,CR,Drug-Related
2010/03/05,Costa Rica,Homicide,,CRI,CR,Homicide
2010/02/26,Costa Rica,Suicide,,CRI,CR,Suicide
2010/02/25,Costa Rica,Suicide,,CRI,CR,Suicide
2010/02/18,Costa Rica,Vehicle Accident,Auto,CRI,CR,Vehicle Accident - Auto
2010/02/16,Costa Rica,Homicide,,CRI,CR,Homicide
2010/01/12,Costa Rica,Suicide,,CRI,CR,Suicide
2010/01/11,Costa Rica,Drug-Related,,CRI,CR,Drug-Related
2010/01/05,Costa Rica,Suicide,,CRI,CR,Suicide
2010/01/01,Costa Rica,Homicide,,CRI,CR,Homicide
2009/12/26,Costa Rica,Vehicle Accident,Motorcycle,CRI,CR,Vehicle Accident - Motorcycle
2009/12/02,Costa Rica,Drowning,,CRI,CR,Drowning
2009/11/12,Costa Rica,Drowning,,CRI,CR,Drowning
2009/10/21,Costa Rica,Homicide,,CRI,CR,Homicide
2009/10/21,Costa Rica,Homicide,,CRI,CR,Homicide
2009/10/15,Costa Rica,Drowning,,CRI,CR,Drowning
2009/10/04,Costa Rica,Drowning,,CRI,CR,Drowning
2009/10/04,Costa Rica,Drowning,,CRI,CR,Drowning
2009/09/23,Costa Rica,Other Accident,,CRI,CR,Other Accident
2009/09/20,Costa Rica,Vehicle Accident,Motorcycle,CRI,CR,Vehicle Accident - Motorcycle
2009/09/06,Costa Rica,Drug-Related,,CRI,CR,Drug-Related
2009/08/26,Costa Rica,Suicide,,CRI,CR,Suicide
2009/08/25,Costa Rica,Vehicle Accident,Auto,CRI,CR,Vehicle Accident - Auto
2009/08/13,Costa Rica,Suicide,,CRI,CR,Suicide
2009/08/07,Costa Rica,Drowning,,CRI,CR,Drowning
2009/08/03,Costa Rica,Vehicle Accident,Auto,CRI,CR,Vehicle Accident - Auto
2009/07/13,Costa Rica,Vehicle Accident,Other,CRI,CR,Vehicle Accident - Other
2009/07/05,Costa Rica,Drowning,,CRI,CR,Drowning
2009/05/27,Costa Rica,Vehicle Accident,Motorcycle,CRI,CR,Vehicle Accident - Motorcycle
2009/05/25,Costa Rica,Vehicle Accident,Motorcycle,CRI,CR,Vehicle Accident - Motorcycle
2009/05/16,Costa Rica,Drowning,,CRI,CR,Drowning
2009/05/10,Costa Rica,Drowning,,CRI,CR,Drowning
2009/05/07,Costa Rica,Drowning,,CRI,CR,Drowning
2009/05/04,Costa Rica,Other Accident,,CRI,CR,Other Accident
2009/05/02,Costa Rica,Suicide,,CRI,CR,Suicide
2009/04/16,Costa Rica,Other Accident,,CRI,CR,Other Accident
2009/03/24,Costa Rica,Vehicle Accident,Auto,CRI,CR,Vehicle Accident - Auto
2009/03/20,Costa Rica,Vehicle Accident,Motorcycle,CRI,CR,Vehicle Accident - Motorcycle
2009/03/09,Costa Rica,Drowning,,CRI,CR,Drowning
2009/02/26,Costa Rica,Vehicle Accident,Auto,CRI,CR,Vehicle Accident - Auto
2009/02/17,Costa Rica,Homicide,,CRI,CR,Homicide
2009/02/10,Costa Rica,Vehicle Accident,Motorcycle,CRI,CR,Vehicle Accident - Motorcycle
2009/01/31,Costa Rica,Suicide,,CRI,CR,Suicide
2009/01/05,Costa Rica,Other Accident,,CRI,CR,Other Accident
2008/12/24,Costa Rica,Drowning,,CRI,CR,Drowning
2008/09/24,Costa Rica,Homicide,,CRI,CR,Homicide
2008/09/17,Costa Rica,Vehicle Accident,Motorcycle,CRI,CR,Vehicle Accident - Motorcycle
2008/09/06,Costa Rica,Homicide,,CRI,CR,Homicide
2008/09/01,Costa Rica,Homicide,,CRI,CR,Homicide
2008/08/27,Costa Rica,Drowning,,CRI,CR,Drowning
2008/08/14,Costa Rica,Suicide,,CRI,CR,Suicide
2008/08/07,Costa Rica,Vehicle Accident,Auto,CRI,CR,Vehicle Accident - Auto
2008/07/31,Costa Rica,Drowning,,CRI,CR,Drowning
2008/07/21,Costa Rica,Drowning,,CRI,CR,Drowning
2008/07/04,Costa Rica,Drowning,,CRI,CR,Drowning
2008/06/20,Costa Rica,Suicide,,CRI,CR,Suicide
2008/06/12,Costa Rica,Drowning,Beach,CRI,CR,Drowning - Beach
2008/05/31,Costa Rica,Suicide,,CRI,CR,Suicide
2008/05/04,Costa Rica,Drowning,Lake,CRI,CR,Drowning - Lake
2008/03/01,Costa Rica,Drowning,Beach,CRI,CR,Drowning - Beach
2008/02/29,Costa Rica,Suicide,,CRI,CR,Suicide
2008/02/13,Costa Rica,Drowning,Beach,CRI,CR,Drowning - Beach
2008/02/11,Costa Rica,Drug-Related,,CRI,CR,Drug-Related
2008/02/07,Costa Rica,Drowning,Beach,CRI,CR,Drowning - Beach
2008/02/05,Costa Rica,Vehicle Accident,Motorcycle,CRI,CR,Vehicle Accident - Motorcycle
2008/02/02,Costa Rica,Drowning,Beach,CRI,CR,Drowning - Beach
2008/01/12,Costa Rica,Suicide,,CRI,CR,Suicide
2008/01/11,Costa Rica,Drowning,Beach,CRI,CR,Drowning - Beach
2008/01/10,Costa Rica,Vehicle Accident,Motorcycle,CRI,CR,Vehicle Accident - Motorcycle
2008/01/05,Costa Rica,Other Accident,,CRI,CR,Other Accident
2007/10/28,Costa Rica,Homicide,,CRI,CR,Homicide
2007/10/24,Costa Rica,Drowning,,CRI,CR,Drowning
2007/08/03,Costa Rica,Vehicle Accident,Auto,CRI,CR,Vehicle Accident - Auto
2007/08/02,Costa Rica,Vehicle Accident,Auto,CRI,CR,Vehicle Accident - Auto
2007/07/06,Costa Rica,Drowning,,CRI,CR,Drowning
2007/06/18,Costa Rica,Other Accident,,CRI,CR,Other Accident
2007/06/07,Costa Rica,Drowning,River,CRI,CR,Drowning - River
2007/05/26,Costa Rica,Vehicle Accident,Auto,CRI,CR,Vehicle Accident - Auto
2007/03/24,Costa Rica,Suicide,,CRI,CR,Suicide
2007/03/23,Costa Rica,Suicide,,CRI,CR,Suicide
2007/03/15,Costa Rica,Drowning,Ocean,CRI,CR,Drowning - Ocean
2007/03/15,Costa Rica,Drowning,Ocean,CRI,CR,Drowning - Ocean
2007/03/15,Costa Rica,Homicide,,CRI,CR,Homicide
2007/02/27,Costa Rica,Other Accident,,CRI,CR,Other Accident
2007/02/27,Costa Rica,Vehicle Accident,,CRI,CR,Vehicle Accident
2007/02/07,Costa Rica,Drowning,Ocean,CRI,CR,Drowning - Ocean
2007/01/28,Costa Rica,Vehicle Accident,Auto,CRI,CR,Vehicle Accident - Auto
2007/01/14,Costa Rica,Drowning,Ocean,CRI,CR,Drowning - Ocean
2007/01/12,Costa Rica,Drowning,Ocean,CRI,CR,Drowning - Ocean
2007/01/12,Costa Rica,Drowning,Ocean,CRI,CR,Drowning - Ocean
2007/01/09,Costa Rica,Other Accident,,CRI,CR,Other Accident
2006/11/03,Costa Rica,Suicide,,CRI,CR,Suicide
2006/09/21,Costa Rica,Homicide,,CRI,CR,Homicide
2006/09/10,Costa Rica,Vehicle Accident,Auto,CRI,CR,Vehicle Accident - Auto
2006/09/10,Costa Rica,Vehicle Accident,Auto,CRI,CR,Vehicle Accident - Auto
2006/07/21,Costa Rica,Other Accident,,CRI,CR,Other Accident
2006/07/15,Costa Rica,Drowning,Ocean,CRI,CR,Drowning - Ocean
2006/07/14,Costa Rica,Suicide,,CRI,CR,Suicide
2006/06/11,Costa Rica,Drowning,,CRI,CR,Drowning
2006/06/11,Costa Rica,Drowning,,CRI,CR,Drowning
2006/05/22,Costa Rica,Vehicle Accident,Auto,CRI,CR,Vehicle Accident - Auto
2006/05/14,Costa Rica,Homicide,,CRI,CR,Homicide
2006/04/30,Costa Rica,Suicide,,CRI,CR,Suicide
2006/04/27,Costa Rica,Other Accident,,CRI,CR,Other Accident
2006/04/12,Costa Rica,Suicide,,CRI,CR,Suicide
2006/04/07,Costa Rica,Drug-Related,,CRI,CR,Drug-Related
2006/03/08,Costa Rica,Drowning,Ocean,CRI,CR,Drowning - Ocean
2006/02/22,Costa Rica,Homicide,,CRI,CR,Homicide
2006/01/29,Costa Rica,Drowning,Ocean,CRI,CR,Drowning - Ocean
2006/01/21,Costa Rica,Vehicle Accident,Auto,CRI,CR,Vehicle Accident - Auto
2006/01/15,Costa Rica,Air Accident,,CRI,CR,Air Accident
2006/01/15,Costa Rica,Air Accident,,CRI,CR,Air Accident
2006/01/14,Costa Rica,Homicide,,CRI,CR,Homicide
2005/11/17,Costa Rica,Drug-Related,,CRI,CR,Drug-Related
2005/09/11,Costa Rica,Drowning,,CRI,CR,Drowning
2005/08/06,Costa Rica,Vehicle Accident,Auto,CRI,CR,Vehicle Accident - Auto
2005/07/30,Costa Rica,Maritime Accident,,CRI,CR,Maritime Accident
2005/07/30,Costa Rica,Maritime Accident,,CRI,CR,Maritime Accident
2005/07/16,Costa Rica,Air Accident,,CRI,CR,Air Accident
2005/07/16,Costa Rica,Air Accident,,CRI,CR,Air Accident
2005/06/23,Costa Rica,Homicide,,CRI,CR,Homicide
2005/06/22,Costa Rica,Suicide,,CRI,CR,Suicide
2005/06/03,Costa Rica,Drowning,,CRI,CR,Drowning
2005/05/31,Costa Rica,Air Accident,,CRI,CR,Air Accident
2005/05/31,Costa Rica,Air Accident,,CRI,CR,Air Accident
2005/05/31,Costa Rica,Air Accident,,CRI,CR,Air Accident
2005/05/18,Costa Rica,Suicide,,CRI,CR,Suicide
2005/05/04,Costa Rica,Maritime Accident,,CRI,CR,Maritime Accident
2005/05/04,Costa Rica,Maritime Accident,,CRI,CR,Maritime Accident
2005/05/01,Costa Rica,Homicide,,CRI,CR,Homicide
2005/04/15,Costa Rica,Homicide,,CRI,CR,Homicide
2005/04/01,Costa Rica,Vehicle Accident,Auto,CRI,CR,Vehicle Accident - Auto
2005/03/22,Costa Rica,Homicide,,CRI,CR,Homicide
2005/03/10,Costa Rica,Homicide,,CRI,CR,Homicide
2005/03/09,Costa Rica,Drowning,,CRI,CR,Drowning
2005/03/09,Costa Rica,Drug-Related,,CRI,CR,Drug-Related
2005/02/26,Costa Rica,Other Accident,,CRI,CR,Other Accident
2005/02/11,Costa Rica,Homicide,,CRI,CR,Homicide
2005/02/07,Costa Rica,Drowning,Beach,CRI,CR,Drowning - Beach
2005/02/03,Costa Rica,Drowning,Beach,CRI,CR,Drowning - Beach
2005/01/16,Costa Rica,Drowning,,CRI,CR,Drowning
2005/01/14,Costa Rica,Vehicle Accident,,CRI,CR,Vehicle Accident
2005/01/05,Costa Rica,Drug-Related,,CRI,CR,Drug-Related
2005/01/05,Costa Rica,Drowning,,CRI,CR,Drowning
2005/01/02,Costa Rica,Vehicle Accident,,CRI,CR,Vehicle Accident
2004/12/28,Costa Rica,Vehicle Accident,Motorcycle,CRI,CR,Vehicle Accident - Motorcycle
2004/12/26,Costa Rica,Air Accident,,CRI,CR,Air Accident
2004/12/11,Costa Rica,Other Accident,,CRI,CR,Other Accident
2004/11/21,Costa Rica,Drowning,,CRI,CR,Drowning
2004/11/21,Costa Rica,Drowning,,CRI,CR,Drowning
2004/11/19,Costa Rica,Drug-Related,,CRI,CR,Drug-Related
2004/11/10,Costa Rica,Drowning,,CRI,CR,Drowning
2004/11/07,Costa Rica,Other Accident,,CRI,CR,Other Accident
2004/10/30,Costa Rica,Other Accident,,CRI,CR,Other Accident
2004/10/18,Costa Rica,Homicide,,CRI,CR,Homicide
2004/09/15,Costa Rica,Drowning,,CRI,CR,Drowning
2004/08/25,Costa Rica,Vehicle Accident,Auto,CRI,CR,Vehicle Accident - Auto
2004/08/14,Costa Rica,Homicide,,CRI,CR,Homicide
2004/08/04,Costa Rica,Drowning,,CRI,CR,Drowning
2004/07/12,Costa Rica,Other Accident,,CRI,CR,Other Accident
2004/07/04,Costa Rica,Maritime Accident,,CRI,CR,Maritime Accident
2004/06/26,Costa Rica,Homicide,,CRI,CR,Homicide
2004/06/14,Costa Rica,Vehicle Accident,Auto,CRI,CR,Vehicle Accident - Auto
2004/06/05,Costa Rica,Drowning,,CRI,CR,Drowning
2004/04/19,Costa Rica,Other Accident,,CRI,CR,Other Accident
2004/04/15,Costa Rica,Vehicle Accident,Pedestrian,CRI,CR,Vehicle Accident - Pedestrian
2004/03/27,Costa Rica,Other Accident,,CRI,CR,Other Accident
2004/03/19,Costa Rica,Other Accident,,CRI,CR,Other Accident
2004/03/17,Costa Rica,Suicide,,CRI,CR,Suicide
2004/02/06,Costa Rica,Vehicle Accident,Auto,CRI,CR,Vehicle Accident - Auto
2003/12/23,Costa Rica,Suicide,,CRI,CR,Suicide
2003/12/17,Costa Rica,Vehicle Accident,Auto,CRI,CR,Vehicle Accident - Auto
2003/12/08,Costa Rica,Drug-Related,,CRI,CR,Drug-Related
2003/11/21,Costa Rica,Drowning,,CRI,CR,Drowning
2003/11/17,Costa Rica,Drowning,,CRI,CR,Drowning
2003/10/27,Costa Rica,Homicide,,CRI,CR,Homicide
2003/10/03,Costa Rica,Drug-Related,,CRI,CR,Drug-Related
2003/09/10,Costa Rica,Drowning,,CRI,CR,Drowning
2003/08/25,Costa Rica,Homicide,,CRI,CR,Homicide
2003/08/16,Costa Rica,Vehicle Accident,Auto,CRI,CR,Vehicle Accident - Auto
2003/07/25,Costa Rica,Other Accident,,CRI,CR,Other Accident
2003/07/10,Costa Rica,Air Accident,,CRI,CR,Air Accident
2003/07/10,Costa Rica,Air Accident,,CRI,CR,Air Accident
2003/07/08,Costa Rica,Suicide,,CRI,CR,Suicide
2003/07/01,Costa Rica,Other Accident,,CRI,CR,Other Accident
2003/06/24,Costa Rica,Suicide,,CRI,CR,Suicide
2003/06/09,Costa Rica,Suicide,,CRI,CR,Suicide
2003/05/31,Costa Rica,Vehicle Accident,Auto,CRI,CR,Vehicle Accident - Auto
2003/05/16,Costa Rica,Other Accident,,CRI,CR,Other Accident
2003/04/12,Costa Rica,Drowning,,CRI,CR,Drowning
2003/03/22,Costa Rica,Other Accident,,CRI,CR,Other Accident
2003/03/19,Costa Rica,Vehicle Accident,Auto,CRI,CR,Vehicle Accident - Auto
2003/02/28,Costa Rica,Drowning,,CRI,CR,Drowning
2003/02/10,Costa Rica,Vehicle Accident,Pedestrian,CRI,CR,Vehicle Accident - Pedestrian
2003/01/23,Costa Rica,Homicide,,CRI,CR,Homicide
2003/01/19,Costa Rica,Drug-Related,,CRI,CR,Drug-Related
2003/01/15,Costa Rica,Vehicle Accident,Motorcycle,CRI,CR,Vehicle Accident - Motorcycle
2003/01/04,Costa Rica,Homicide,,CRI,CR,Homicide
2002/12/27,Costa Rica,Vehicle Accident,Auto,CRI,CR,Vehicle Accident - Auto
2002/12/07,Costa Rica,Suicide,,CRI,CR,Suicide
2002/11/16,Costa Rica,Suicide,,CRI,CR,Suicide
2002/10/07,Costa Rica,Suicide,,CRI,CR,Suicide
2011/08/17,Cote d'Ivoire (Ivory Coast),Other Accident,,CIV,CI,Other Accident
2010/07/26,Cote d'Ivoire (Ivory Coast),Vehicle Accident,Auto,CIV,CI,Vehicle Accident - Auto
2009/12/01,Cote d'Ivoire (Ivory Coast),Homicide,,CIV,CI,Homicide
2011/08/08,Croatia,Drowning,,HRV,HR,Drowning
2010/07/31,Croatia,Suicide,,HRV,HR,Suicide
2009/08/30,Croatia,Suicide,,HRV,HR,Suicide
2009/07/31,Croatia,Other Accident,,HRV,HR,Other Accident
2009/04/19,Croatia,Other Accident,,HRV,HR,Other Accident
2009/02/18,Croatia,Homicide,,HRV,HR,Homicide
2009/02/18,Croatia,Suicide,,HRV,HR,Suicide
2007/11/04,Croatia,Suicide,,HRV,HR,Suicide
2012/11/24,Cuba,Homicide,,CUB,CU,Homicide
2012/11/18,Cuba,Vehicle Accident,Auto,CUB,CU,Vehicle Accident - Auto
2012/07/19,Cuba,Vehicle Accident,Auto,CUB,CU,Vehicle Accident - Auto
2011/12/05,Cuba,Vehicle Accident,Auto,CUB,CU,Vehicle Accident - Auto
2011/11/07,Cuba,Vehicle Accident,Auto,CUB,CU,Vehicle Accident - Auto
2011/03/02,Cuba,Suicide,,CUB,CU,Suicide
2011/01/26,Cuba,Vehicle Accident,Auto,CUB,CU,Vehicle Accident - Auto
2010/02/26,Cuba,Vehicle Accident,Auto,CUB,CU,Vehicle Accident - Auto
2009/05/06,Cuba,Vehicle Accident,Auto,CUB,CU,Vehicle Accident - Auto
2009/01/19,Cuba,Other Accident,,CUB,CU,Other Accident
2008/06/16,Cuba,Vehicle Accident,Auto,CUB,CU,Vehicle Accident - Auto
2004/02/26,Cuba,Drowning,,CUB,CU,Drowning
2004/01/19,Cuba,Suicide,,CUB,CU,Suicide
2003/06/23,Cuba,Vehicle Accident,Auto,CUB,CU,Vehicle Accident - Auto
2003/06/23,Cuba,Vehicle Accident,Auto,CUB,CU,Vehicle Accident - Auto
2003/06/13,Cuba,Vehicle Accident,Auto,CUB,CU,Vehicle Accident - Auto
2003/01/09,Cuba,Vehicle Accident,Auto,CUB,CU,Vehicle Accident - Auto
2003/01/09,Cuba,Vehicle Accident,Auto,CUB,CU,Vehicle Accident - Auto
2002/11/23,Cuba,Suicide,,CUB,CU,Suicide
2007/08/03,Cyprus,Other Accident,,CYP,CY,Other Accident
2007/02/22,Cyprus,Vehicle Accident,Auto,CYP,CY,Vehicle Accident - Auto
2012/06/23,Czech Republic,Other Accident,,CZE,CZ,Other Accident
2009/11/19,Czech Republic,Vehicle Accident,Pedestrian,CZE,CZ,Vehicle Accident - Pedestrian
2009/04/16,Czech Republic,Other Accident,,CZE,CZ,Other Accident
2009/02/25,Czech Republic,Suicide,,CZE,CZ,Suicide
2009/02/06,Czech Republic,Vehicle Accident,Auto,CZE,CZ,Vehicle Accident - Auto
2009/01/09,Czech Republic,Suicide,,CZE,CZ,Suicide
2008/12/02,Czech Republic,Vehicle Accident,Auto,CZE,CZ,Vehicle Accident - Auto
2008/01/30,Czech Republic,Homicide,,CZE,CZ,Homicide
2007/06/01,Czech Republic,Suicide,,CZE,CZ,Suicide
2007/01/06,Czech Republic,Maritime Accident,,CZE,CZ,Maritime Accident
2006/08/24,Czech Republic,Suicide,,CZE,CZ,Suicide
2005/08/14,Czech Republic,Other Accident,,CZE,CZ,Other Accident
2004/11/23,Czech Republic,Vehicle Accident,Auto,CZE,CZ,Vehicle Accident - Auto
2004/10/04,Czech Republic,Suicide,,CZE,CZ,Suicide
2004/09/24,Czech Republic,Suicide,,CZE,CZ,Suicide
2004/07/08,Czech Republic,Homicide,,CZE,CZ,Homicide
2004/07/08,Czech Republic,Homicide,,CZE,CZ,Homicide
2004/04/29,Czech Republic,Suicide,,CZE,CZ,Suicide
2003/10/14,Czech Republic,Vehicle Accident,Auto,CZE,CZ,Vehicle Accident - Auto
2003/09/10,Czech Republic,Other Accident,,CZE,CZ,Other Accident
2003/08/24,Czech Republic,Vehicle Accident,Auto,CZE,CZ,Vehicle Accident - Auto
2003/08/14,Czech Republic,Suicide,,CZE,CZ,Suicide
2012/08/29,Denmark,Vehicle Accident,Pedestrian,DNK,DK,Vehicle Accident - Pedestrian
2012/07/03,Denmark,Maritime Accident,,DNK,DK,Maritime Accident
2011/05/25,Denmark,Suicide,,DNK,DK,Suicide
2010/08/03,Greenland,Drowning,,GRL,GL,Drowning
2010/01/29,Denmark,Suicide,,DNK,DK,Suicide
2009/07/24,Denmark,Vehicle Accident,Auto,DNK,DK,Vehicle Accident - Auto
2009/07/20,Denmark,Other Accident,,DNK,DK,Other Accident
2009/07/16,Denmark,Vehicle Accident,Other,DNK,DK,Vehicle Accident - Other
2008/09/11,Denmark,Suicide,,DNK,DK,Suicide
2007/07/05,Denmark,Drug-Related,,DNK,DK,Drug-Related
2003/07/08,Denmark,Drug-Related,,DNK,DK,Drug-Related
2003/02/13,Denmark,Suicide,,DNK,DK,Suicide
2007/11/01,Djibouti,Suicide,,DJI,DJ,Suicide
2012/12/01,Dominica,Maritime Accident,,DMA,DM,Maritime Accident
2006/09/12,Dominica,Suicide,,DMA,DM,Suicide
2006/01/29,Dominica,Drowning,,DMA,DM,Drowning
2012/11/12,Dominican Republic,Vehicle Accident,Auto,DOM,DO,Vehicle Accident - Auto
2012/10/12,Dominican Republic,Homicide,,DOM,DO,Homicide
2012/10/01,Dominican Republic,Homicide,,DOM,DO,Homicide
2012/08/23,Dominican Republic,Homicide,,DOM,DO,Homicide
2012/08/02,Dominican Republic,Maritime Accident,,DOM,DO,Maritime Accident
